2018-12-14T06:14:46+00:00,b88404595d,20944
2018-12-13T23:59:56+00:00,a5fe16638a,20938
2018-12-12T23:54:32+00:00,5f22cf298d,20918
2018-12-11T23:24:32+00:00,71a83374e5,20893
2018-12-10T23:59:24+00:00,5bf7323431,20843
2018-12-09T23:58:30+00:00,99019d1d8f,20819
2018-12-08T23:39:37+00:00,72f194e838,20789
2018-12-07T23:41:58+00:00,70ef1311bb,20770
2018-12-06T23:50:19+00:00,3a0a1996d2,20734
2018-12-05T23:50:25+00:00,8a7d40451f,20708
2018-12-04T23:52:00+00:00,ce1c4fb09e,20689
2018-12-03T22:55:13+00:00,d7c85ba9a4,20673
2018-12-02T23:40:03+00:00,c06f2c599a,20642
2018-12-01T23:56:50+00:00,177b3842e5,20613
2018-11-30T23:55:09+00:00,801426056b,20600
2018-11-29T23:53:45+00:00,993cb1d15f,20576
2018-11-28T23:54:21+00:00,ca59b99f8a,20551
2018-11-27T23:59:55+00:00,b6386b4a56,20523
2018-11-26T23:34:36+00:00,8c6f5c1cf5,20505
2018-11-25T23:54:26+00:00,bf636d3fbf,20483
2018-11-24T23:44:05+00:00,c699bbada8,20468
2018-11-23T23:42:35+00:00,316b6213c0,20442
2018-11-22T23:49:13+00:00,4fa5bc45b3,20418
2018-11-21T23:34:11+00:00,e6c7367897,20390
2018-11-20T23:35:28+00:00,6a55280f3c,20358
2018-11-19T23:52:08+00:00,033df1a2c7,20341
2018-11-18T23:56:42+00:00,f37755d3a7,20318
2018-11-17T23:39:47+00:00,092dc5fd7c,20277
2018-11-16T23:57:07+00:00,9cb801882e,20254
2018-11-15T23:52:46+00:00,20967b68e6,20236
2018-11-14T23:49:45+00:00,40d600c94d,20217
2018-11-13T23:59:39+00:00,b9afdf4042,20196
2018-11-12T23:18:17+00:00,45348728ea,20166
2018-11-11T23:57:28+00:00,dd49f684f0,20132
2018-11-10T23:22:02+00:00,1585c23dfa,20096
2018-11-09T23:55:45+00:00,2453724eba,20070
2018-11-08T23:36:52+00:00,3ef59d1f5d,20054
2018-11-07T23:54:49+00:00,3a8f0e8cc8,20022
2018-11-06T23:56:26+00:00,d64fc60349,20010
2018-11-05T23:59:05+00:00,791cb56c0d,19976
2018-11-04T23:30:23+00:00,0ad3a2ce48,19955
2018-11-03T23:34:49+00:00,ad323cc249,19935
2018-11-02T23:49:26+00:00,101c371c25,19913
2018-11-01T23:47:40+00:00,f3e7ec50ee,19840
2018-10-31T23:37:39+00:00,c4b4dfd94a,19799
2018-10-30T23:57:03+00:00,4dfdfb9c7f,19764
2018-10-29T23:59:13+00:00,35bee8918c,19735
2018-10-28T23:56:34+00:00,1998db0e72,19707
2018-10-27T23:12:51+00:00,118fe831e7,19685
2018-10-26T23:44:48+00:00,e7f4be0417,19664
2018-10-25T23:50:56+00:00,39e783a03b,19637
2018-10-24T23:58:12+00:00,2a6c9013af,19605
2018-10-23T23:51:08+00:00,852324419b,19570
2018-10-22T23:53:07+00:00,1072bd5c0e,19545
2018-10-21T23:11:56+00:00,65e625b811,19514
2018-10-20T23:52:25+00:00,ab29713902,19476
2018-10-19T23:46:11+00:00,3a26f1dc91,19449
2018-10-18T23:50:53+00:00,60b24bebdc,19420
2018-10-17T23:57:07+00:00,68d068492f,19399
2018-10-16T23:52:46+00:00,d4c41ff368,19369
2018-10-15T18:38:48-06:00,65999e39e4,19345
2018-10-14T23:48:45+00:00,d44bc9688e,19312
2018-10-13T23:58:52+00:00,026f0d5126,19265
2018-10-12T23:52:25+00:00,8cc45518c3,19210
2018-10-11T23:45:22+00:00,a8fe720de8,19189
2018-10-10T23:14:51+00:00,afd70ea411,19160
2018-10-09T23:59:22+00:00,266f47d789,19131
2018-10-08T23:47:19+00:00,e8c2db9b94,19107
2018-10-07T23:33:59+00:00,0cf9838d8c,19089
2018-10-06T23:47:37+00:00,52743e85fc,19069
2018-10-05T23:16:59+00:00,a33dbea185,19053
2018-10-04T23:41:25+00:00,245c2f4a89,19031
2018-10-03T23:39:24+00:00,202d2dbb0b,18967
2018-10-02T23:59:36+00:00,8ffc0b9219,18923
2018-10-01T23:25:25+00:00,a51f8eecc8,18893
2018-09-30T23:44:30+00:00,9b96a7125d,18869
2018-09-29T23:55:43+00:00,4f84d324d5,18853
2018-09-28T23:41:18+00:00,d9250dc9ab,18823
2018-09-27T23:35:17+00:00,aeb748da46,18800
2018-09-26T23:53:15+00:00,1c1e47ab49,18774
